,timestamp,equity,cash,position_value,unrealized_pnl,position_side,position_qty,peak,drawdown,drawdown_pct
25,2025-09-11 07:49:29.952286,999954.4470235547,812119.3525549519,187835.0944686028,-7.9843606794440785,1,3.7914578096592737,1000000.0,-45.55297644529492,-4.5552976445294914e-05
26,2025-09-11 07:50:29.952286,1000105.2972654502,812119.3525549519,187985.94471049833,142.86588121607988,1,3.7914578096592737,1000105.2972654502,0.0,0.0
27,2025-09-11 07:51:29.952286,1000136.0737711922,812119.3525549519,188016.72121624026,173.64238695799634,1,3.7914578096592737,1000136.0737711922,0.0,0.0
28,2025-09-11 07:52:29.952286,1000084.4490767284,812119.3525549519,187965.0965217765,122.0176924942414,1,3.7914578096592737,1000136.0737711922,-51.624694463796914,-5.1617670652691046e-05
29,2025-09-11 07:53:29.952286,1000208.0783144365,812119.3525549519,188088.72575948454,245.64693020230226,1,3.7914578096592737,1000208.0783144365,0.0,0.0
30,2025-09-11 07:54:29.952286,999750.2997809346,812119.3525549519,187630.9472259826,-212.1316032996302,1,3.7914578096592737,1000208.0783144365,-457.7785335018998,-0.00045768329953238735
31,2025-09-11 07:55:29.952286,999588.6768079037,812119.3525549519,187469.32425295172,-373.7545763305334,1,3.7914578096592737,1000208.0783144365,-619.4015065327985,-0.0006192726493237506
32,2025-09-11 07:56:29.952286,999229.1062075896,812119.3525549519,187109.75365263768,-733.3251766445702,1,3.7914578096592737,1000208.0783144365,-978.9721068468643,-0.0009787684463583226
33,2025-09-11 07:57:29.952286,999061.4858056413,812119.3525549519,186942.13325068934,-900.9455785929182,1,3.7914578096592737,1000208.0783144365,-1146.5925087952055,-0.0011463539773918423
34,2025-09-11 07:58:29.952286,998918.7083366445,812119.3525549519,186799.35578169252,-1043.7230475897497,1,3.7914578096592737,1000208.0783144365,-1289.3699777920265,-0.0012891017436740657
35,2025-09-11 07:59:29.952286,999030.1514747451,812119.3525549519,186910.7989197932,-932.2799094890524,1,3.7914578096592737,1000208.0783144365,-1177.926839691354,-0.0011776817896496212
36,2025-09-11 08:00:29.952286,998882.6873954715,812119.3525549519,186763.33484051956,-1079.7439887627024,1,3.7914578096592737,1000208.0783144365,-1325.3909189649858,-0.0013251151912295606
37,2025-09-11 08:01:29.952286,998734.0881084315,812119.3525549519,186614.7355534796,-1228.3432758026368,1,3.7914578096592737,1000208.0783144365,-1473.9902060049353,-0.0014736835644128395
38,2025-09-11 08:02:29.952286,998969.2713057576,812119.3525549519,186849.9187508057,-993.1600784765577,1,3.7914578096592737,1000208.0783144365,-1238.8070086789085,-0.0012385492934295851
39,2025-09-11 08:03:29.952286,999023.6432040052,812119.3525549519,186904.29064905332,-938.788180228933,1,3.7914578096592737,1000208.0783144365,-1184.435110431281,-0.00118418870644127
40,2025-09-11 08:04:29.952286,999096.9856091157,812119.3525549519,186977.6330541638,-865.4457751184394,1,3.7914578096592737,1000208.0783144365,-1111.0927053207997,-0.0011108615591200058
41,2025-09-11 08:05:29.952286,999184.5532125438,812119.3525549519,187065.2006575919,-777.8781716903517,1,3.7914578096592737,1000208.0783144365,-1023.5251018926501,-0.0010233121728205872
42,2025-09-11 08:06:29.952286,999544.3387121642,812119.3525549519,187424.98615721226,-418.09267206998015,1,3.7914578096592737,1000208.0783144365,-663.7396022722824,-0.0006636015211862965
43,2025-09-11 08:07:29.952286,999754.1815591843,812119.3525549519,187634.82900423248,-208.24982504976683,1,3.7914578096592737,1000208.0783144365,-453.8967552521499,-0.0004538023288284799
44,2025-09-11 08:08:29.952286,999768.0374981274,812119.3525549519,187648.68494317558,-194.39388610667663,1,3.7914578096592737,1000208.0783144365,-440.04081630904693,-0.0004399492724060071
45,2025-09-11 08:09:29.952286,999719.4085381522,812119.3525549519,187600.05598320038,-243.0228460818656,1,3.7914578096592737,1000208.0783144365,-488.6697762842523,-0.0004885681158542179
46,2025-09-11 08:10:29.952286,999272.2139113029,812119.3525549519,187152.8613563509,-690.2174729313323,1,3.7914578096592737,1000208.0783144365,-935.8644031336298,-0.0009356697105573878
47,2025-09-11 08:11:29.952286,999163.5961980829,812119.3525549519,187044.24364313096,-798.835186151282,1,3.7914578096592737,1000208.0783144365,-1044.4821163535817,-0.0010442648274884526
48,2025-09-11 08:12:29.952286,999187.2710279409,812119.3525549519,187067.91847298897,-775.1603562932868,1,3.7914578096592737,1000208.0783144365,-1020.8072864955757,-0.0010205949228243119
49,2025-09-11 08:13:29.952286,999265.6511742008,812119.3525549519,187146.2986192489,-696.7802100333557,1,3.7914578096592737,1000208.0783144365,-942.427140235668,-0.0009422310823802367
50,2025-09-11 08:14:29.952286,999117.5986155737,812119.3525549519,186998.24606062178,-844.8327686604638,1,3.7914578096592737,1000208.0783144365,-1090.479698862764,-0.0010902528408893223
51,2025-09-11 08:15:29.952286,999230.6234345995,812119.3525549519,187111.27087964758,-731.8079496346757,1,3.7914578096592737,1000208.0783144365,-977.4548798369942,-0.0009772515349848142
52,2025-09-11 08:16:29.952286,999391.7800090724,812119.3525549519,187272.42745412048,-570.651375161782,1,3.7914578096592737,1000208.0783144365,-816.2983053640928,-0.0008161284867242117
53,2025-09-11 08:17:29.952286,999256.0927263359,812119.3525549519,187136.74017138398,-706.3386578982704,1,3.7914578096592737,1000208.0783144365,-951.9855881006224,-0.0009517875417532327
54,2025-09-11 08:18:29.952286,999034.220076358,812119.3525549519,186914.86752140598,-928.2113078762691,1,3.7914578096592737,1000208.0783144365,-1173.8582380785374,-0.0011736140344484503
55,2025-09-11 08:19:29.952286,999169.8947719102,812119.3525549519,187050.54221695822,-792.5366123240482,1,3.7914578096592737,1000208.0783144365,-1038.183542526327,-0.0010379675639851733
56,2025-09-11 08:20:29.952286,999274.9533974929,812119.3525549519,187155.60084254094,-687.4779867413027,1,3.7914578096592737,1000208.0783144365,-933.1249169436051,-0.0009329307942764462
57,2025-09-11 08:21:29.952286,999272.5543819505,812119.3525549519,187153.20182699856,-689.8770022836833,1,3.7914578096592737,1000208.0783144365,-935.5239324859576,-0.0009353293107395359
58,2025-09-11 08:22:29.952286,999313.6626507043,812119.3525549519,187194.31009575233,-648.7687335299305,1,3.7914578096592737,1000208.0783144365,-894.4156637322158,-0.0008942295939455883
59,2025-09-11 08:23:29.952286,999326.1026615829,804603.0873200167,194723.01534156615,-19.472301534168732,-1,3.936000376621489,1000208.0783144365,-881.9756528536091,-0.0008817921710249789
60,2025-09-11 08:24:29.952286,999365.0272806701,804603.0873200167,194761.93996065346,-58.39692062147362,-1,3.936000376621489,1000208.0783144365,-843.0510337663582,-0.0008428756496219053
61,2025-09-11 08:25:29.952286,999179.7830136444,804603.0873200167,194576.69569362776,126.84734640421034,-1,3.936000376621489,1000208.0783144365,-1028.2953007920878,-0.0010280813793515687
62,2025-09-11 08:26:29.952286,999029.035904941,804603.0873200167,194425.9485849243,277.5944551076607,-1,3.936000376621489,1000208.0783144365,-1179.0424094954506,-0.0011787971273761236
63,2025-09-11 08:27:29.952286,999247.4118581864,931272.1623580153,67975.24950017102,-6.797524950017631,1,1.3783919815422274,1000208.0783144365,-960.6664562501246,-0.0009604666039780964
64,2025-09-11 08:28:29.952286,999172.6802956233,931272.1623580153,67900.51793760792,-81.52908751311527,1,1.3783919815422274,1000208.0783144365,-1035.3980188132264,-0.001035182619758573
65,2025-09-11 08:29:29.952286,999266.8081822158,931272.1623580153,67994.64582420052,12.598799079481616,1,1.3783919815422274,1000208.0783144365,-941.2701322206995,-0.0009410743150634616
66,2025-09-11 08:30:29.952286,999269.4453232959,931272.1623580153,67997.28296528055,15.235940159516362,1,1.3783919815422274,1000208.0783144365,-938.6329911405919,-0.0009384377226010694
67,2025-09-11 08:31:29.952286,999346.6624391064,931272.1623580153,68074.50008109112,92.4530559700868,1,1.3783919815422274,1000208.0783144365,-861.4158753301017,-0.0008612366706553409
68,2025-09-11 08:32:29.952286,999310.1161098479,931272.1623580153,68037.95375183263,55.9067267115874,1,1.3783919815422274,1000208.0783144365,-897.9622045885772,-0.0008977753969972274
69,2025-09-11 08:33:29.952286,999324.2887058036,931272.1623580153,68052.12634778827,70.079322667235,1,1.3783919815422274,1000208.0783144365,-883.7896086329129,-0.0008836057494379434
70,2025-09-11 08:34:29.952286,999253.4759252007,931272.1623580153,67981.3135671854,-0.7334579356323365,1,1.3783919815422274,1000208.0783144365,-954.602389235748,-0.0009544037985020639
71,2025-09-11 08:35:29.952286,999130.1974395959,931272.1623580153,67858.03508158059,-124.01194354044128,1,1.3783919815422274,1000208.0783144365,-1077.8808748405427,-0.0010776566378637947
72,2025-09-11 08:36:29.952286,999139.3462726872,931272.1623580153,67867.18391467194,-114.86311044909196,1,1.3783919815422274,1000208.0783144365,-1068.7320417492883,-0.0010685097080502782
73,2025-09-11 08:37:29.952286,999197.0455687973,931272.1623580153,67924.8832107819,-57.16381433912463,1,1.3783919815422274,1000208.0783144365,-1011.0327456392115,-0.0010108224154148173
74,2025-09-11 08:38:29.952286,999180.462184281,931272.1623580153,67908.29982626568,-73.74719885534991,1,1.3783919815422274,1000208.0783144365,-1027.6161301555112,-0.0010274023500062737
75,2025-09-11 08:39:29.952286,999259.6883492853,931272.1623580153,67987.52599126995,5.478966148916634,1,1.3783919815422274,1000208.0783144365,-948.3899651512038,-0.000948192666819331
76,2025-09-11 08:40:29.952286,999237.9610904253,931272.1623580153,67965.79873240995,-16.248292711083465,1,1.3783919815422274,1000208.0783144365,-970.117224011221,-0.0009699154056484676
77,2025-09-11 08:41:29.952286,999169.3548600586,931272.1623580153,67897.19250204337,-84.85452307766084,1,1.3783919815422274,1000208.0783144365,-1038.7234543778468,-0.0010385073635161164
78,2025-09-11 08:42:29.952286,999117.6831085564,931272.1623580153,67845.52075054111,-136.5262745799208,1,1.3783919815422274,1000208.0783144365,-1090.3952058800496,-0.0010901683654841077
79,2025-09-11 08:43:29.952286,999143.2697991647,931272.1623580153,67871.10744114942,-110.93958397161242,1,1.3783919815422274,1000208.0783144365,-1064.808515271754,-0.00106458699780368
80,2025-09-11 08:44:29.952286,999160.4777118092,931272.1623580153,67888.31535379395,-93.73167132708865,1,1.3783919815422274,1000208.0783144365,-1047.6006026272662,-0.0010473826650077614
81,2025-09-11 08:45:29.952286,999172.1913942829,931272.1623580153,67900.02903626752,-82.01798885352332,1,1.3783919815422274,1000208.0783144365,-1035.886920153629,-0.0010356714193903722
82,2025-09-11 08:46:29.952286,999151.616503602,931272.1623580153,67879.45414558667,-102.5928795343601,1,1.3783919815422274,1000208.0783144365,-1056.461810834473,-0.0010562420297732808
83,2025-09-11 08:47:29.952286,999095.2357826405,931272.1623580153,67823.07342462515,-158.97360049587851,1,1.3783919815422274,1000208.0783144365,-1112.8425317959627,-0.001112611021569971
84,2025-09-11 08:48:29.952286,999177.5341283758,931272.1623580153,67905.37177036055,-76.6752547604882,1,1.3783919815422274,1000208.0783144365,-1030.544186060666,-0.0010303297967732398
85,2025-09-11 08:49:29.952286,999100.6180722594,931272.1623580153,67828.455714244,-153.59131087703543,1,1.3783919815422274,1000208.0783144365,-1107.460242177127,-0.0011072298516559007
86,2025-09-11 08:50:29.952286,999151.7152017716,931272.1623580153,67879.55284375623,-102.49418136479727,1,1.3783919815422274,1000208.0783144365,-1056.363112664898,-0.0010561433521363822
87,2025-09-11 08:51:29.952286,999097.4270910459,931272.1623580153,67825.26473303053,-156.78229209050383,1,1.3783919815422274,1000208.0783144365,-1110.651223390596,-0.0011104201690335072
88,2025-09-11 08:52:29.952286,999129.431864668,931272.1623580153,67857.26950665277,-124.77751846826744,1,1.3783919815422274,1000208.0783144365,-1078.64644976845,-0.0010784220535253015
89,2025-09-11 08:53:29.952286,999063.2507453111,931272.1623580153,67791.08838729587,-190.95863782516753,1,1.3783919815422274,1000208.0783144365,-1144.8275691253366,-0.001144589404891245
90,2025-09-11 08:54:29.952286,998995.3743349601,931272.1623580153,67723.2119769448,-258.83504817622764,1,1.3783919815422274,1000208.0783144365,-1212.703979476355,-0.001212451694571413
91,2025-09-11 08:55:29.952286,998934.2084832717,931272.1623580153,67662.04612525635,-320.00089986467145,1,1.3783919815422274,1000208.0783144365,-1273.8698311648332,-0.0012736048216202922
92,2025-09-11 08:56:29.952286,998939.6042726738,931272.1623580153,67667.44191465853,-314.6051104624993,1,1.3783919815422274,1000208.0783144365,-1268.4740417626454,-0.0012682101547312977
93,2025-09-11 08:57:29.952286,999082.7084200981,931272.1623580153,67810.54606208275,-171.50096303828786,1,1.3783919815422274,1000208.0783144365,-1125.3698943384225,-0.0011251357779822277
94,2025-09-11 08:58:29.952286,999046.080569656,931272.1623580153,67773.91821164063,-208.12881348040102,1,1.3783919815422274,1000208.0783144365,-1161.9977447804995,-0.0011617560085484542
95,2025-09-11 08:59:29.952286,999153.1485077639,931272.1623580153,67880.9861497485,-101.06087537254274,1,1.3783919815422274,1000208.0783144365,-1054.9298066726187,-0.0010547103443219535
96,2025-09-11 09:00:29.952286,999111.0289366053,817716.2611881783,181394.76774842697,-18.139476774828793,-1,3.6805777167493052,1000208.0783144365,-1097.0493778311647,-0.0010968211531343823
97,2025-09-11 09:01:29.952286,999275.9343113328,817716.2611881783,181559.67312315444,-183.0448515023076,-1,3.6805777167493052,1000208.0783144365,-932.14400310372,-0.0009319500845009981
98,2025-09-11 09:02:29.952286,999333.0285022709,817716.2611881783,181616.7673140926,-240.13904244045978,-1,3.6805777167493052,1000208.0783144365,-875.0498121655546,-0.000874867771154378
99,2025-09-11 09:03:29.952286,999175.3364248037,817716.2611881783,181459.0752366254,-82.44696497325339,-1,3.6805777167493052,1000208.0783144365,-1032.7418896327727,-0.0010325270431460248
100,2025-09-11 09:04:29.952286,999090.0800354248,817716.2611881783,181373.81884724644,2.8094244057044437,-1,3.6805777167493052,1000208.0783144365,-1117.998279011692,-0.0011177656962096897
101,2025-09-11 09:05:29.952286,999181.080100988,817716.2611881783,181464.8189128097,-88.19064115754617,-1,3.6805777167493052,1000208.0783144365,-1026.9982134484453,-0.0010267845618475266
102,2025-09-11 09:06:29.952286,999596.7992379912,817716.2611881783,181880.53804981295,-503.9097781608075,-1,3.6805777167493052,1000208.0783144365,-611.2790764452657,-0.0006111519089861792
103,2025-09-11 09:07:29.952286,999585.0336953041,817716.2611881783,181868.77250712572,-492.1442354735693,-1,3.6805777167493052,1000208.0783144365,-623.0446191324154,-0.00062291500402834
104,2025-09-11 09:08:29.952286,999521.4445257385,817716.2611881783,181805.1833375601,-428.55506590795636,-1,3.6805777167493052,1000208.0783144365,-686.6337886980036,-0.0006864909448193298
105,2025-09-11 09:09:29.952286,999352.4144746799,817716.2611881783,181636.1532865016,-259.5250148494652,-1,3.6805777167493052,1000208.0783144365,-855.6638397566276,-0.0008554858317067417
106,2025-09-11 09:10:29.952286,999394.7158142484,817716.2611881783,181678.45462607004,-301.8263544179084,-1,3.6805777167493052,1000208.0783144365,-813.3625001880573,-0.0008131932922984848
107,2025-09-11 09:11:29.952286,999457.9892138833,817716.2611881783,181741.72802570494,-365.09975405281574,-1,3.6805777167493052,1000208.0783144365,-750.0891005531885,-0.0007499330557470084
108,2025-09-11 09:12:29.952286,999339.2723700546,817716.2611881783,181623.0111818763,-246.38291022414836,-1,3.6805777167493052,1000208.0783144365,-868.8059443818638,-0.0008686252023138893
109,2025-09-11 09:13:29.952286,999264.1490156262,817716.2611881783,181547.88782744785,-171.25955579571183,-1,3.6805777167493052,1000208.0783144365,-943.9292988103116,-0.0009437329284532808
110,2025-09-11 09:14:29.952286,999226.2859186205,817716.2611881783,181510.02473044218,-133.39645879003402,-1,3.6805777167493052,1000208.0783144365,-981.7923958159517,-0.0009815881486085185
111,2025-09-11 09:15:29.952286,999140.7209688262,817716.2611881783,181424.45978064786,-47.83150899573275,-1,3.6805777167493052,1000208.0783144365,-1067.357345610275,-0.001067135297896213
112,2025-09-11 09:16:29.952286,999143.3008784016,817716.2611881783,181427.03969022335,-50.4114185712029,-1,3.6805777167493052,1000208.0783144365,-1064.7774360348703,-0.0010645559250323663
113,2025-09-11 09:17:29.952286,999178.8472502723,817716.2611881783,181462.586062094,-85.95779044184583,-1,3.6805777167493052,1000208.0783144365,-1029.2310641641961,-0.0010290169480521188
114,2025-09-11 09:18:29.952286,999294.875542004,817716.2611881783,181578.61435382566,-201.98608217351293,-1,3.6805777167493052,1000208.0783144365,-913.2027724324726,-0.000913012794269182
115,2025-09-11 09:19:29.952286,999309.060451286,817716.2611881783,181592.79926310774,-216.17099145560695,-1,3.6805777167493052,1000208.0783144365,-899.0178631504532,-0.0008988308359451462
116,2025-09-11 09:20:29.952286,999009.5486702002,842194.201204645,156815.34746555524,-15.681534746548248,1,3.180933017246097,1000208.0783144365,-1198.5296442363178,-0.001198280308089588
117,2025-09-11 09:21:29.952286,998980.3138534644,842194.201204645,156786.1126488195,-44.91635148230397,1,3.180933017246097,1000208.0783144365,-1227.7644609720446,-0.0012275090429594302
118,2025-09-11 09:22:29.952286,998888.649354799,842194.201204645,156694.44815015394,-136.58085014786894,1,3.180933017246097,1000208.0783144365,-1319.428959637531,-0.0013191544721984747
119,2025-09-11 09:23:29.952286,998693.4472284034,842194.201204645,156499.2460237584,-331.78297654339843,1,3.180933017246097,1000208.0783144365,-1514.6310860330705,-0.0015143159897144064
120,2025-09-11 09:24:29.952286,998766.5125533224,842194.201204645,156572.31134867744,-258.71765162435975,1,3.180933017246097,1000208.0783144365,-1441.5657611141214,-0.0014412658649422894
121,2025-09-11 09:25:29.952286,998957.3449263393,842194.201204645,156763.14372169442,-67.88527860737626,1,3.180933017246097,1000208.0783144365,-1250.7333880971419,-0.0012504731917431559
122,2025-09-11 09:26:29.952286,998742.3606242816,842194.201204645,156548.15941963662,-282.86958066518315,1,3.180933017246097,1000208.0783144365,-1465.71769015491,-0.0014654127695358714
123,2025-09-11 09:27:29.952286,998557.3100364872,842194.201204645,156363.10883184214,-467.9201684596456,1,3.180933017246097,1000208.0783144365,-1650.7682779493043,-0.0016504248603262635
124,2025-09-11 09:28:29.952286,998686.1742970381,842194.201204645,156491.97309239313,-339.0559079086665,1,3.180933017246097,1000208.0783144365,-1521.9040173983667,-0.0015215874080552307
125,2025-09-11 09:29:29.952286,998637.0021081484,842194.201204645,156442.8009035034,-388.2280967983994,1,3.180933017246097,1000208.0783144365,-1571.0762062880676,-0.0015707493674072953
126,2025-09-11 09:30:29.952286,998545.0879141644,842194.201204645,156350.8867095194,-480.142290782389,1,3.180933017246097,1000208.0783144365,-1662.9904002720723,-0.001662644440019486
127,2025-09-11 09:31:29.952286,998573.457414435,842194.201204645,156379.25620979,-451.7727905118043,1,3.180933017246097,1000208.0783144365,-1634.6209000014933,-0.0016342808415986576
128,2025-09-11 09:32:29.952286,998442.9895639432,842194.201204645,156248.78835929828,-582.2406410035076,1,3.180933017246097,1000208.0783144365,-1765.088750493247,-0.00176472155020763
129,2025-09-11 09:33:29.952286,998422.7759803176,842194.201204645,156228.5747756726,-602.4542246292033,1,3.180933017246097,1000208.0783144365,-1785.3023341188673,-0.0017849309286998378
130,2025-09-11 09:34:29.952286,998558.8560737595,842194.201204645,156364.6548691145,-466.37413118728244,1,3.180933017246097,1000208.0783144365,-1649.222240676987,-0.0016488791446838517
131,2025-09-11 09:35:29.952286,998416.711305219,842194.201204645,156222.51010057403,-608.5188997277738,1,3.180933017246097,1000208.0783144365,-1791.3670092175016,-0.0017909943421336252
132,2025-09-11 09:36:29.952286,998292.1583377927,842194.201204645,156097.95713314772,-733.0718671540844,1,3.180933017246097,1000208.0783144365,-1915.9199766437523,-0.001915521398179952
133,2025-09-11 09:37:29.952286,997974.8876780638,842194.201204645,155780.68647341887,-1050.3425268829155,1,3.180933017246097,1000208.0783144365,-2233.1906363726594,-0.002232726054498641
134,2025-09-11 09:38:29.952286,997939.3821043943,842194.201204645,155745.18089974928,-1085.8481005525346,1,3.180933017246097,1000208.0783144365,-2268.6962100422243,-0.002268224241765234
135,2025-09-11 09:39:29.952286,998086.3117500927,842194.201204645,155892.11054544765,-938.9184548541372,1,3.180933017246097,1000208.0783144365,-2121.766564343823,-0.002121325162579622
136,2025-09-11 09:40:29.952286,998150.5347498134,842194.201204645,155956.33354516845,-874.6954551333426,1,3.180933017246097,1000208.0783144365,-2057.5435646231053,-0.0020571155234923757
137,2025-09-11 09:41:29.952286,998062.0254021212,842194.201204645,155867.8241974763,-963.2048028255017,1,3.180933017246097,1000208.0783144365,-2146.0529123152373,-0.0021456064581399834
138,2025-09-11 09:42:29.952286,998078.6804298167,842194.201204645,155884.47922517167,-946.5497751301391,1,3.180933017246097,1000208.0783144365,-2129.3978846197715,-0.002128954895273652
139,2025-09-11 09:43:29.952286,997969.6390672754,842194.201204645,155775.4378626305,-1055.5911376713136,1,3.180933017246097,1000208.0783144365,-2238.4392471610336,-0.002237973573392129
140,2025-09-11 09:44:29.952286,997902.3646509481,842194.201204645,155708.1634463031,-1122.8655539986921,1,3.180933017246097,1000208.0783144365,-2305.7136634883936,-0.0023052339942844814
141,2025-09-11 09:45:29.952286,997875.8622055637,842194.201204645,155681.66100091874,-1149.3679993830658,1,3.180933017246097,1000208.0783144365,-2332.216108872788,-0.002331730926231938
142,2025-09-11 09:46:29.952286,997923.1733125593,842194.201204645,155728.97210791433,-1102.0568923874516,1,3.180933017246097,1000208.0783144365,-2284.905001877225,-0.0022844296616037897
143,2025-09-11 09:47:29.952286,997950.952819904,842194.201204645,155756.75161525895,-1074.277385042848,1,3.180933017246097,1000208.0783144365,-2257.12549453252,-0.0022566559333696413
144,2025-09-11 09:48:29.952286,997854.3911215743,842194.201204645,155660.18991692935,-1170.8390833724568,1,3.180933017246097,1000208.0783144365,-2353.687192862155,-0.0023531975434837706
145,2025-09-11 09:49:29.952286,997831.0446081981,842194.201204645,155636.84340355312,-1194.1855967486722,1,3.180933017246097,1000208.0783144365,-2377.033706238377,-0.0023765391999674553
146,2025-09-11 09:50:29.952286,998016.7086887055,842194.201204645,155822.50748406045,-1008.5215162413591,1,3.180933017246097,1000208.0783144365,-2191.369625731022,-0.0021909137440920758
147,2025-09-11 09:51:29.952286,998056.1070150469,842194.201204645,155861.90581040186,-969.1231898999381,1,3.180933017246097,1000208.0783144365,-2151.97129938961,-0.002151523613982542
148,2025-09-11 09:52:29.952286,998061.6077172691,842194.201204645,155867.40651262406,-963.6224876777334,1,3.180933017246097,1000208.0783144365,-2146.470597167383,-0.0021460240560990497
149,2025-09-11 09:53:29.952286,998206.5076882377,842194.201204645,156012.30648359275,-818.7225167090371,1,3.180933017246097,1000208.0783144365,-2001.5706261987798,-0.002001154229399799
150,2025-09-11 09:54:29.952286,998150.1007169653,842194.201204645,155955.8995123203,-875.1294879815003,1,3.180933017246097,1000208.0783144365,-2057.97759747121,-0.0020575494660464455
151,2025-09-11 09:55:29.952286,997356.9859294764,802380.1069446297,194976.8789848468,-19.497687898475792,-1,3.9747301897331373,1000208.0783144365,-2851.0923849600367,-0.002850499257879155
152,2025-09-11 09:56:29.952286,997666.5336653795,802380.1069446297,195286.42672074988,-329.045423801586,-1,3.9747301897331373,1000208.0783144365,-2541.544649056974,-0.0025410159187476446
153,2025-09-11 09:57:29.952286,997436.5271517368,802380.1069446297,195056.4202071071,-99.03891015878692,-1,3.9747301897331373,1000208.0783144365,-2771.551162699703,-0.0027709745829791305
154,2025-09-11 09:58:29.952286,997514.6137231186,802380.1069446297,195134.50677848884,-177.12548154053437,-1,3.9747301897331373,1000208.0783144365,-2693.4645913179265,-0.0026929042563393285
155,2025-09-11 09:59:29.952286,997573.0944875296,802380.1069446297,195192.9875428999,-235.60624595159263,-1,3.9747301897331373,1000208.0783144365,-2634.983826906886,-0.002634435657975683
156,2025-09-11 10:00:29.952286,997960.0221430346,802380.1069446297,195579.91519840495,-622.5339014566518,-1,3.9747301897331373,1000208.0783144365,-2248.0561714018695,-0.002247588496975872
157,2025-09-11 10:01:29.952286,998185.6139414007,802380.1069446297,195805.506996771,-848.1256998226885,-1,3.9747301897331373,1000208.0783144365,-2022.464373035822,-0.0020220436296056565
158,2025-09-11 10:02:29.952286,997991.0994572815,802380.1069446297,195610.9925126518,-653.6112157035029,-1,3.9747301897331373,1000208.0783144365,-2216.978857154958,-0.0022165176478988646
159,2025-09-11 10:03:29.952286,998061.8750703265,802380.1069446297,195681.76812569675,-724.3868287484477,-1,3.9747301897331373,1000208.0783144365,-2146.2032441099873,-0.0021457567586604547
