timestamp,price,cash,position,total_value
2026-02-24 00:00:00+00:00,64941.43,9769.052827128877,0.0,9769.052827128877
2026-02-24 01:00:00+00:00,64160.27,9769.052827128877,0.0,9769.052827128877
2026-02-24 02:00:00+00:00,64109.81,9769.052827128877,0.0,9769.052827128877
2026-02-24 03:00:00+00:00,63595.51,9769.052827128877,0.0,9769.052827128877
2026-02-24 04:00:00+00:00,63378.84,9769.052827128877,0.0,9769.052827128877
2026-02-24 05:00:00+00:00,63104.79,9769.052827128877,0.0,9769.052827128877
2026-02-24 06:00:00+00:00,63082.79,9769.052827128877,0.0,9769.052827128877
2026-02-24 07:00:00+00:00,63192.96,9769.052827128877,0.0,9769.052827128877
2026-02-24 08:00:00+00:00,63392.15,9769.052827128877,0.0,9769.052827128877
2026-02-24 09:00:00+00:00,63249.99,9769.052827128877,0.0,9769.052827128877
2026-02-24 10:00:00+00:00,63284.5,9769.052827128877,0.0,9769.052827128877
2026-02-24 11:00:00+00:00,63227.1,9769.052827128877,0.0,9769.052827128877
2026-02-24 12:00:00+00:00,62969.05,9769.052827128877,0.0,9769.052827128877
2026-02-24 13:00:00+00:00,62900.0,9769.052827128877,0.0,9769.052827128877
2026-02-24 14:00:00+00:00,63453.99,9769.052827128877,0.0,9769.052827128877
2026-02-24 15:00:00+00:00,63973.97,9769.052827128877,0.0,9769.052827128877
2026-02-24 16:00:00+00:00,64265.52,9769.052827128877,0.0,9769.052827128877
2026-02-24 17:00:00+00:00,64219.71,9769.052827128877,0.0,9769.052827128877
2026-02-24 18:00:00+00:00,64435.06,9769.052827128877,0.0,9769.052827128877
2026-02-24 19:00:00+00:00,64435.03,9769.052827128877,0.0,9769.052827128877
2026-02-24 20:00:00+00:00,64472.9,9769.052827128877,0.0,9769.052827128877
2026-02-24 21:00:00+00:00,64042.66,9769.052827128877,0.0,9769.052827128877
2026-02-24 22:00:00+00:00,64120.95,88.01916597243144,0.15101437540004722,9771.204380280089
2026-02-24 23:00:00+00:00,64058.15,88.01916597243144,0.15101437540004722,9761.720677504967
2026-02-25 00:00:00+00:00,64224.3,88.01916597243144,0.15101437540004722,9786.811715977685
2026-02-25 01:00:00+00:00,65896.75,88.01916597243144,0.15101437540004722,10039.375708115493
2026-02-25 02:00:00+00:00,65884.83,88.01916597243144,0.15101437540004722,10037.575616760725
2026-02-25 03:00:00+00:00,65391.73,88.01916597243144,0.15101437540004722,9963.110428250962
2026-02-25 04:00:00+00:00,65457.99,88.01916597243144,0.15101437540004722,9973.116640764969
2026-02-25 05:00:00+00:00,64882.76,88.01916597243144,0.15101437540004722,9886.248641603599
2026-02-25 06:00:00+00:00,64898.22,88.01916597243144,0.15101437540004722,9888.583323847284
2026-02-25 07:00:00+00:00,65028.3,88.01916597243144,0.15101437540004722,9908.227273799323
2026-02-25 08:00:00+00:00,65530.49,88.01916597243144,0.15101437540004722,9984.065182981472
2026-02-25 09:00:00+00:00,65558.71,88.01916597243144,0.15101437540004722,9988.326808655262
2026-02-25 10:00:00+00:00,65400.87,88.01916597243144,0.15101437540004722,9964.490699642118
2026-02-25 11:00:00+00:00,65430.04,88.01916597243144,0.15101437540004722,9968.895788972537
2026-02-25 12:00:00+00:00,66068.94,88.01916597243144,0.15101437540004722,10065.378873415628
2026-02-25 13:00:00+00:00,66248.62,88.01916597243144,0.15101437540004722,10092.513136387508
2026-02-25 14:00:00+00:00,66973.2,88.01916597243144,0.15101437540004722,10201.935132514875
2026-02-25 15:00:00+00:00,67412.33,88.01916597243144,0.15101437540004722,10268.250075184296
2026-02-25 16:00:00+00:00,68297.35,88.01916597243144,0.15101437540004722,10401.900817700847
2026-02-25 17:00:00+00:00,68674.2,88.01916597243144,0.15101437540004722,10458.810585070354
2026-02-25 18:00:00+00:00,69328.07,88.01916597243144,0.15101437540004722,10557.554354713184
2026-02-25 19:00:00+00:00,69038.26,88.01916597243144,0.15101437540004722,10513.788878578494
2026-02-25 20:00:00+00:00,69148.69,88.01916597243144,0.15101437540004722,10530.465396053924
2026-02-25 21:00:00+00:00,68919.72,88.01916597243144,0.15101437540004722,10495.887634518574
2026-02-25 22:00:00+00:00,68432.13,88.01916597243144,0.15101437540004722,10422.254535217266
2026-02-25 23:00:00+00:00,67988.04,88.01916597243144,0.15101437540004722,10355.190561245858
2026-02-26 00:00:00+00:00,68335.99,88.01916597243144,0.15101437540004722,10407.736013166304
2026-02-26 01:00:00+00:00,68248.3,88.01916597243144,0.15101437540004722,10394.493562587475
2026-02-26 02:00:00+00:00,68257.45,88.01916597243144,0.15101437540004722,10395.875344122383
2026-02-26 03:00:00+00:00,68216.86,88.01916597243144,0.15101437540004722,10389.745670624898
2026-02-26 04:00:00+00:00,68571.36,88.01916597243144,0.15101437540004722,10443.280266704214
2026-02-26 05:00:00+00:00,68443.81,88.01916597243144,0.15101437540004722,10424.018383121936
2026-02-26 06:00:00+00:00,68176.75,88.01916597243144,0.15101437540004722,10383.688484027602
2026-02-26 07:00:00+00:00,67825.04,88.01916597243144,0.15101437540004722,10330.57521805565
2026-02-26 08:00:00+00:00,67954.01,88.01916597243144,0.15101437540004722,10350.051542050993
2026-02-26 09:00:00+00:00,68589.41,88.01916597243144,0.15101437540004722,10446.006076180185
2026-02-26 10:00:00+00:00,68301.62,88.01916597243144,0.15101437540004722,10402.545649083804
2026-02-26 11:00:00+00:00,68051.31,88.01916597243144,0.15101437540004722,10364.745240777418
2026-02-26 12:00:00+00:00,68171.56,88.01916597243144,0.15101437540004722,10382.904719419274
